      47     0.0000000000e+00     6.1159240000e+01
      48     0.0000000000e+00     4.5869430000e+01
      49     0.0000000000e+00     3.0579620000e+01
      50     0.0000000000e+00     1.5289810000e+01
      51     6.9513410759e+00     1.6270377169e+01
      52     1.4250249206e+01     1.7299972697e+01
      53     2.1914102742e+01     1.8381048001e+01
      54     2.9961114198e+01     1.9516172167e+01
      55     3.8410538789e+01     2.0708061367e+01
      56     4.7282396378e+01     2.1959539634e+01
      57     5.6597888553e+01     2.3273597697e+01
      58     6.6379120581e+01     2.4653353761e+01
      59     7.6649448967e+01     2.6102102531e+01
      60     8.7433272918e+01     2.7623285797e+01
      61     9.8756242884e+01     2.9220521854e+01
      62     1.1064539958e+02     3.0897625106e+01
      63     1.2312903496e+02     3.2658586462e+01
      64     1.3623683126e+02     3.4507592945e+01
      65     6.9513410759e+00     3.1315045360e+01
      66     1.4250249206e+01     3.2087241987e+01
      67     2.1914102742e+01     3.2898048446e+01
      68     2.9961114198e+01     3.3749391551e+01
      69     3.8410538789e+01     3.4643308429e+01
      70     4.7282396378e+01     3.5581917107e+01
      71     5.6597888553e+01     3.6567460631e+01
      72     6.6379120581e+01     3.7602277655e+01
      73     7.6649448967e+01     3.8688839206e+01
      74     8.7433272918e+01     3.9829726629e+01
      75     9.8756242884e+01     4.1027653643e+01
      76     1.1064539958e+02     4.2285481053e+01
      77     1.2312903496e+02     4.3606202039e+01
      78     1.3623683126e+02     4.4992956868e+01
      79     6.9513410759e+00     4.6359713550e+01
      80     1.4250249206e+01     4.6874511277e+01
      81     2.1914102742e+01     4.7415048891e+01
      82     2.9961114198e+01     4.7982610934e+01
      83     3.8410538789e+01     4.8578555491e+01
      84     4.7282396378e+01     4.9204294580e+01
      85     5.6597888553e+01     4.9861323566e+01
      86     6.6379120581e+01     5.0551201549e+01
      87     7.6649448967e+01     5.1275575882e+01
      88     8.7433272918e+01     5.2036167461e+01
      89     9.8756242884e+01     5.2834785433e+01
      90     1.1064539958e+02     5.3673337000e+01
      91     1.2312903496e+02     5.4553817615e+01
      92     1.3623683126e+02     5.5478320791e+01
      93     6.9513410759e+00     6.1404381740e+01
      94     1.4250249206e+01     6.1661780567e+01
      95     2.1914102742e+01     6.1932049336e+01
      96     2.9961114198e+01     6.2215830317e+01
      97     3.8410538789e+01     6.2513802554e+01
      98     4.7282396378e+01     6.2826672054e+01
      99     5.6597888553e+01     6.3155186500e+01
     100     6.6379120581e+01     6.3500125442e+01
     101     7.6649448967e+01     6.3862312558e+01
     102     8.7433272918e+01     6.4242608294e+01
     103     9.8756242884e+01     6.4641917223e+01
     104     1.1064539958e+02     6.5061192947e+01
     105     1.2312903496e+02     6.5501433192e+01
     106     1.3623683126e+02     6.5963684714e+01
     107     6.9513410759e+00     7.6449049930e+01
     108     1.4250249206e+01     7.6449049857e+01
     109     2.1914102742e+01     7.6449049781e+01
     110     2.9961114198e+01     7.6449049700e+01
     111     3.8410538789e+01     7.6449049616e+01
     112     4.7282396378e+01     7.6449049527e+01
     113     5.6597888553e+01     7.6449049434e+01
     114     6.6379120581e+01     7.6449049336e+01
     115     7.6649448967e+01     7.6449049234e+01
     116     8.7433272918e+01     7.6449049126e+01
     117     9.8756242884e+01     7.6449049012e+01
     118     1.1064539958e+02     7.6449048894e+01
     119     1.2312903496e+02     7.6449048769e+01
     120     1.3623683126e+02     7.6449048638e+01
     121     6.9513410759e+00     9.1493718121e+01
     122     1.4250249206e+01     9.1236319148e+01
     123     2.1914102742e+01     9.0966050226e+01
     124     2.9961114198e+01     9.0682269084e+01
     125     3.8410538789e+01     9.0384296678e+01
     126     4.7282396378e+01     9.0071427001e+01
     127     5.6597888553e+01     8.9742912368e+01
     128     6.6379120581e+01     8.9397973230e+01
     129     7.6649448967e+01     8.9035785909e+01
     130     8.7433272918e+01     8.8655489958e+01
     131     9.8756242884e+01     8.8256180802e+01
     132     1.1064539958e+02     8.7836904841e+01
     133     1.2312903496e+02     8.7396664345e+01
     134     1.3623683126e+02     8.6934412561e+01
     135     6.9513410759e+00     1.0653838631e+02
     136     1.4250249206e+01     1.0602358844e+02
     137     2.1914102742e+01     1.0548305067e+02
     138     2.9961114198e+01     1.0491548847e+02
     139     3.8410538789e+01     1.0431954374e+02
     140     4.7282396378e+01     1.0369380447e+02
     141     5.6597888553e+01     1.0303677530e+02
     142     6.6379120581e+01     1.0234689712e+02
     143     7.6649448967e+01     1.0162252258e+02
     144     8.7433272918e+01     1.0086193079e+02
     145     9.8756242884e+01     1.0006331259e+02
     146     1.1064539958e+02     9.9224760787e+01
     147     1.2312903496e+02     9.8344279922e+01
     148     1.3623683126e+02     9.7419776484e+01
     149     6.9513410759e+00     1.2158305450e+02
     150     1.4250249206e+01     1.2081085773e+02
     151     2.1914102742e+01     1.2000005112e+02
     152     2.9961114198e+01     1.1914870785e+02
     153     3.8410538789e+01     1.1825479080e+02
     154     4.7282396378e+01     1.1731618195e+02
     155     5.6597888553e+01     1.1633063824e+02
     156     6.6379120581e+01     1.1529582102e+02
     157     7.6649448967e+01     1.1420925926e+02
     158     8.7433272918e+01     1.1306837162e+02
     159     9.8756242884e+01     1.1187044438e+02
     160     1.1064539958e+02     1.1061261673e+02
     161     1.2312903496e+02     1.0929189550e+02
     162     1.3623683126e+02     1.0790514041e+02
     163     6.9513410759e+00     1.3662772269e+02
     164     1.4250249206e+01     1.3559812702e+02
     165     2.1914102742e+01     1.3451705156e+02
     166     2.9961114198e+01     1.3338192723e+02
     167     3.8410538789e+01     1.3219003786e+02
     168     4.7282396378e+01     1.3093855942e+02
     169     5.6597888553e+01     1.2962450117e+02
     170     6.6379120581e+01     1.2824474491e+02
     171     7.6649448967e+01     1.2679599594e+02
     172     8.7433272918e+01     1.2527481245e+02
     173     9.8756242884e+01     1.2367757617e+02
     174     1.1064539958e+02     1.2200047268e+02
     175     1.2312903496e+02     1.2023951108e+02
     176     1.3623683126e+02     1.1839050433e+02
     177     3.4756705379e+00     6.1285448943e-01
     178     6.9513410759e+00     8.7480430740e+00
     179     3.4756705379e+00     1.5780093585e+01
     180     0.0000000000e+00     7.6449050000e+00
     181     1.0600795141e+01     1.8692061928e+00
     182     1.4250249206e+01     9.9063380517e+00
     183     1.0600795141e+01     1.6785174933e+01
     184     1.8082175974e+01     3.1883754813e+00
     185     2.1914102742e+01     1.1122547778e+01
     186     1.8082175974e+01     1.7840510349e+01
     187     2.5937608470e+01     4.5735001699e+00
     188     2.9961114198e+01     1.2399562476e+01
     189     2.5937608470e+01     1.8948610084e+01
     190     3.4185826494e+01     6.0278835444e+00
     191     3.8410538789e+01     1.3740437836e+01
     192     3.4185826494e+01     2.0112116767e+01
     193     4.2846467583e+01     7.5549882326e+00
     194     4.7282396378e+01     1.5148350897e+01
     195     4.2846467583e+01     2.1333800500e+01
     196     5.1940142465e+01     9.1584484617e+00
     197     5.6597888553e+01     1.6626666230e+01
     198     5.1940142465e+01     2.2616568665e+01
     199     6.1488504567e+01     1.0842082315e+01
     200     6.6379120581e+01     1.8178891814e+01
     201     6.1488504567e+01     2.3963475729e+01
     202     7.1514284774e+01     1.2609897861e+01
     203     7.6649448967e+01     1.9808734193e+01
     204     7.1514284774e+01     2.5377728146e+01
     205     8.2041360943e+01     1.4466105410e+01
     206     8.7433272918e+01     2.1520065381e+01
     207     8.2041360943e+01     2.6862694164e+01
     208     9.3094757901e+01     1.6415117515e+01
     209     9.8756242884e+01     2.3316955959e+01
     210     9.3094757901e+01     2.8421903825e+01
     211     1.0470082123e+02     1.8461579611e+01
     212     1.1064539958e+02     2.5203697132e+01
     213     1.0470082123e+02     3.0059073480e+01
     214     1.1688721727e+02     2.0610370022e+01
     215     1.2312903496e+02     2.7184778674e+01
     216     1.1688721727e+02     3.1778105784e+01
     217     1.2968293311e+02     2.2866599953e+01
     218     1.3623683126e+02     2.9264910983e+01
     219     1.2968293311e+02     3.3583089703e+01
     220     1.4311841563e+02     2.5235638011e+01
     221     1.5000000000e+02     3.1449047150e+01
     222     1.4311841563e+02     3.5478320122e+01
     223     6.9513410759e+00     2.3792711264e+01
     224     3.4756705379e+00     3.0947332680e+01
     225     0.0000000000e+00     2.2934715000e+01
     226     1.4250249206e+01     2.4693607342e+01
     227     1.0600795141e+01     3.1701143673e+01
     228     2.1914102742e+01     2.5639548223e+01
     229     1.8082175974e+01     3.2492645216e+01
     230     2.9961114198e+01     2.6632781859e+01
     231     2.5937608470e+01     3.3323719998e+01
     232     3.8410538789e+01     2.7675684898e+01
     233     3.4185826494e+01     3.4196349990e+01
     234     4.7282396378e+01     2.8770728370e+01
     235     4.2846467583e+01     3.5112612768e+01
     236     5.6597888553e+01     2.9920529164e+01
     237     5.1940142465e+01     3.6074688869e+01
     238     6.6379120581e+01     3.1127815708e+01
     239     6.1488504567e+01     3.7084869143e+01
     240     7.6649448967e+01     3.2395470869e+01
     241     7.1514284774e+01     3.8145558431e+01
     242     8.7433272918e+01     3.3726506213e+01
     243     8.2041360943e+01     3.9259282918e+01
     244     9.8756242884e+01     3.5124087748e+01
     245     9.3094757901e+01     4.0428690136e+01
     246     1.1064539958e+02     3.6591553079e+01
     247     1.0470082123e+02     4.1656567348e+01
     248     1.2312903496e+02     3.8132394250e+01
     249     1.1688721727e+02     4.2945841546e+01
     250     1.3623683126e+02     3.9750274906e+01
     251     1.2968293311e+02     4.4299579453e+01
     252     1.5000000000e+02     4.1449047450e+01
     253     1.4311841563e+02     4.5721002234e+01
     254     6.9513410759e+00     3.8837379455e+01
     255     3.4756705379e+00     4.6114571775e+01
     256     0.0000000000e+00     3.8224525000e+01
     257     1.4250249206e+01     3.9480876632e+01
     258     1.0600795141e+01     4.6617112414e+01
     259     2.1914102742e+01     4.0156548668e+01
     260     1.8082175974e+01     4.7144780084e+01
     261     2.9961114198e+01     4.0866001242e+01
     262     2.5937608470e+01     4.7698829912e+01
     263     3.8410538789e+01     4.1610931960e+01
     264     3.4185826494e+01     4.8280583213e+01
     265     4.7282396378e+01     4.2393105844e+01
     266     4.2846467583e+01     4.8891425036e+01
     267     5.6597888553e+01     4.3214392099e+01
     268     5.1940142465e+01     4.9532809073e+01
     269     6.6379120581e+01     4.4076739602e+01
     270     6.1488504567e+01     5.0206262557e+01
     271     7.6649448967e+01     4.4982207544e+01
     272     7.1514284774e+01     5.0913388715e+01
     273     8.7433272918e+01     4.5932947045e+01
     274     8.2041360943e+01     5.1655871672e+01
     275     9.8756242884e+01     4.6931219538e+01
     276     9.3094757901e+01     5.2435476447e+01
     277     1.1064539958e+02     4.7979409026e+01
     278     1.0470082123e+02     5.3254061216e+01
     279     1.2312903496e+02     4.9080009827e+01
     280     1.1688721727e+02     5.4113577308e+01
     281     1.3623683126e+02     5.0235638830e+01
     282     1.2968293311e+02     5.5016069203e+01
     283     1.5000000000e+02     5.1449047750e+01
     284     1.4311841563e+02     5.5963684346e+01
     285     6.9513410759e+00     5.3882047645e+01
     286     3.4756705379e+00     6.1281810870e+01
     287     0.0000000000e+00     5.3514335000e+01
     288     1.4250249206e+01     5.4268145922e+01
     289     1.0600795141e+01     6.1533081154e+01
     290     2.1914102742e+01     5.4673549113e+01
     291     1.8082175974e+01     6.1796914952e+01
     292     2.9961114198e+01     5.5099220625e+01
     293     2.5937608470e+01     6.2073939826e+01
     294     3.8410538789e+01     5.5546179023e+01
     295     3.4185826494e+01     6.2364816435e+01
     296     4.7282396378e+01     5.6015483317e+01
     297     4.2846467583e+01     6.2670237304e+01
     298     5.6597888553e+01     5.6508255033e+01
     299     5.1940142465e+01     6.2990929277e+01
     300     6.6379120581e+01     5.7025663495e+01
     301     6.1488504567e+01     6.3327655971e+01
     302     7.6649448967e+01     5.7568944220e+01
     303     7.1514284774e+01     6.3681219000e+01
     304     8.7433272918e+01     5.8139387878e+01
     305     8.2041360943e+01     6.4052460426e+01
     306     9.8756242884e+01     5.8738351328e+01
     307     9.3094757901e+01     6.4442262758e+01
     308     1.1064539958e+02     5.9367264973e+01
     309     1.0470082123e+02     6.4851555085e+01
     310     1.2312903496e+02     6.0027625404e+01
     311     1.1688721727e+02     6.5281313069e+01
     312     1.3623683126e+02     6.0721002753e+01
     313     1.2968293311e+02     6.5732558953e+01
     314     1.5000000000e+02     6.1449048050e+01
     315     1.4311841563e+02     6.6206366457e+01
     316     6.9513410759e+00     6.8926715835e+01
     317     3.4756705379e+00     7.6449049965e+01
     318     0.0000000000e+00     6.8804145000e+01
     319     1.4250249206e+01     6.9055415212e+01
     320     1.0600795141e+01     7.6449049894e+01
     321     2.1914102742e+01     6.9190549558e+01
     322     1.8082175974e+01     7.6449049819e+01
     323     2.9961114198e+01     6.9332440009e+01
     324     2.5937608470e+01     7.6449049741e+01
     325     3.8410538789e+01     6.9481426085e+01
     326     3.4185826494e+01     7.6449049658e+01
     327     4.7282396378e+01     6.9637860790e+01
     328     4.2846467583e+01     7.6449049572e+01
     329     5.6597888553e+01     6.9802117967e+01
     330     5.1940142465e+01     7.6449049481e+01
     331     6.6379120581e+01     6.9974587389e+01
     332     6.1488504567e+01     7.6449049385e+01
     333     7.6649448967e+01     7.0155680896e+01
     334     7.1514284774e+01     7.6449049285e+01
     335     8.7433272918e+01     7.0345828710e+01
     336     8.2041360943e+01     7.6449049180e+01
     337     9.8756242884e+01     7.0545483118e+01
     338     9.3094757901e+01     7.6449049069e+01
     339     1.1064539958e+02     7.0755120920e+01
     340     1.0470082123e+02     7.6449048953e+01
     341     1.2312903496e+02     7.0975240980e+01
     342     1.1688721727e+02     7.6449048831e+01
     343     1.3623683126e+02     7.1206366676e+01
     344     1.2968293311e+02     7.6449048703e+01
     345     1.5000000000e+02     7.1449048350e+01
     346     1.4311841563e+02     7.6449048569e+01
     347     6.9513410759e+00     8.3971384026e+01
     348     3.4756705379e+00     9.1616289060e+01
     349     0.0000000000e+00     8.4093955000e+01
     350     1.4250249206e+01     8.3842684503e+01
     351     1.0600795141e+01     9.1365018634e+01
     352     2.1914102742e+01     8.3707550003e+01
     353     1.8082175974e+01     9.1101184687e+01
     354     2.9961114198e+01     8.3565659392e+01
     355     2.5937608470e+01     9.0824159655e+01
     356     3.8410538789e+01     8.3416673147e+01
     357     3.4185826494e+01     9.0533282881e+01
     358     4.7282396378e+01     8.3260238264e+01
     359     4.2846467583e+01     9.0227861839e+01
     360     5.6597888553e+01     8.3095980901e+01
     361     5.1940142465e+01     8.9907169684e+01
     362     6.6379120581e+01     8.2923511283e+01
     363     6.1488504567e+01     8.9570442799e+01
     364     7.6649448967e+01     8.2742417571e+01
     365     7.1514284774e+01     8.9216879570e+01
     366     8.7433272918e+01     8.2552269542e+01
     367     8.2041360943e+01     8.8845637933e+01
     368     9.8756242884e+01     8.2352614907e+01
     369     9.3094757901e+01     8.8455835380e+01
     370     1.1064539958e+02     8.2142976867e+01
     371     1.0470082123e+02     8.8046542821e+01
     372     1.2312903496e+02     8.1922856557e+01
     373     1.1688721727e+02     8.7616784593e+01
     374     1.3623683126e+02     8.1691730599e+01
     375     1.2968293311e+02     8.7165538453e+01
     376     1.5000000000e+02     8.1449048650e+01
     377     1.4311841563e+02     8.6691730680e+01
     378     6.9513410759e+00     9.9016052216e+01
     379     3.4756705379e+00     1.0678352816e+02
     380     0.0000000000e+00     9.9383765000e+01
     381     1.4250249206e+01     9.8629953793e+01
     382     1.0600795141e+01     1.0628098737e+02
     383     2.1914102742e+01     9.8224550448e+01
     384     1.8082175974e+01     1.0575331955e+02
     385     2.9961114198e+01     9.7798878775e+01
     386     2.5937608470e+01     1.0519926957e+02
     387     3.8410538789e+01     9.7351920209e+01
     388     3.4185826494e+01     1.0461751610e+02
     389     4.7282396378e+01     9.6882615737e+01
     390     4.2846467583e+01     1.0400667411e+02
     391     5.6597888553e+01     9.6389843835e+01
     392     5.1940142465e+01     1.0336528989e+02
     393     6.6379120581e+01     9.5872435177e+01
     394     6.1488504567e+01     1.0269183621e+02
     395     7.6649448967e+01     9.5329154247e+01
     396     7.1514284774e+01     1.0198470985e+02
     397     8.7433272918e+01     9.4758710374e+01
     398     8.2041360943e+01     1.0124222669e+02
     399     9.8756242884e+01     9.4159746697e+01
     400     9.3094757901e+01     1.0046262169e+02
     401     1.1064539958e+02     9.3530832814e+01
     402     1.0470082123e+02     9.9644036690e+01
     403     1.2312903496e+02     9.2870472134e+01
     404     1.1688721727e+02     9.8784520355e+01
     405     1.3623683126e+02     9.2177094522e+01
     406     1.2968293311e+02     9.7882028203e+01
     407     1.5000000000e+02     9.1449048950e+01
     408     1.4311841563e+02     9.6934412792e+01
     409     6.9513410759e+00     1.1406072041e+02
     410     3.4756705379e+00     1.2195076725e+02
     411     0.0000000000e+00     1.1467357500e+02
     412     1.4250249206e+01     1.1341722308e+02
     413     1.0600795141e+01     1.2119695611e+02
     414     2.1914102742e+01     1.1274155089e+02
     415     1.8082175974e+01     1.2040545442e+02
     416     2.9961114198e+01     1.1203209816e+02
     417     2.5937608470e+01     1.1957437948e+02
     418     3.8410538789e+01     1.1128716727e+02
     419     3.4185826494e+01     1.1870174933e+02
     420     4.7282396378e+01     1.1050499321e+02
     421     4.2846467583e+01     1.1778548637e+02
     422     5.6597888553e+01     1.0968370677e+02
     423     5.1940142465e+01     1.1682341009e+02
     424     6.6379120581e+01     1.0882135907e+02
     425     6.1488504567e+01     1.1581322963e+02
     426     7.6649448967e+01     1.0791589092e+02
     427     7.1514284774e+01     1.1475254014e+02
     428     8.7433272918e+01     1.0696515121e+02
     429     8.2041360943e+01     1.1363881544e+02
     430     9.8756242884e+01     1.0596687849e+02
     431     9.3094757901e+01     1.1246940800e+02
     432     1.1064539958e+02     1.0491868876e+02
     433     1.0470082123e+02     1.1124153056e+02
     434     1.2312903496e+02     1.0381808771e+02
     435     1.1688721727e+02     1.0995225612e+02
     436     1.3623683126e+02     1.0266245845e+02
     437     1.2968293311e+02     1.0859851795e+02
     438     1.5000000000e+02     1.0144904925e+02
     439     1.4311841563e+02     1.0717709490e+02
     440     6.9513410759e+00     1.2910538860e+02
     441     3.4756705379e+00     1.3711800635e+02
     442     0.0000000000e+00     1.2996338500e+02
     443     1.4250249206e+01     1.2820449237e+02
     444     1.0600795141e+01     1.3611292485e+02
     445     2.1914102742e+01     1.2725855134e+02
     446     1.8082175974e+01     1.3505758929e+02
     447     2.9961114198e+01     1.2626531754e+02
     448     2.5937608470e+01     1.3394948940e+02
     449     3.8410538789e+01     1.2522241433e+02
     450     3.4185826494e+01     1.3278598255e+02
     451     4.7282396378e+01     1.2412737068e+02
     452     4.2846467583e+01     1.3156429864e+02
     453     5.6597888553e+01     1.2297756970e+02
     454     5.1940142465e+01     1.3028153030e+02
     455     6.6379120581e+01     1.2177028296e+02
     456     6.1488504567e+01     1.2893462304e+02
     457     7.6649448967e+01     1.2050262760e+02
     458     7.1514284774e+01     1.2752037042e+02
     459     8.7433272918e+01     1.1917159204e+02
     460     8.2041360943e+01     1.2603540420e+02
     461     9.8756242884e+01     1.1777401028e+02
     462     9.3094757901e+01     1.2447619431e+02
     463     1.1064539958e+02     1.1630654471e+02
     464     1.0470082123e+02     1.2283902443e+02
